,researchExp,toeflScore,GRE_Total,CGPA,University
14690,0.0,104.21251509054326,330,7.75,"University of California, San Diego"
14691,0.0,104.21251509054326,328,9.75,"University of California, Los Angeles"
14692,0.0,104.21251509054326,329,9.0,"University of California, Los Angeles"
14693,0.0,104.21251509054326,321,9.925,University of Michigan - Ann Arbor
14694,0.0,104.21251509054326,332,9.75,University of Michigan - Ann Arbor
14695,0.0,104.21251509054326,326,9.350000000000001,University of Michigan - Ann Arbor
14696,0.0,104.21251509054326,325,8.75,University of Illinois at Urbana-Champaign
14697,0.0,104.21251509054326,333,9.0,University of Minnesota - Twin Cities Campus
14698,0.0,104.21251509054326,323,8.5,University of Wisconsin - Madison
14699,0.0,104.21251509054326,323,8.5,"University of California, Los Angeles"
14700,0.0,104.21251509054326,316,9.0,University of Illinois at Chicago
14701,0.0,104.21251509054326,329,9.350000000000001,"University of California, Los Angeles"
14702,0.0,104.21251509054326,319,9.125,University of Minnesota - Twin Cities Campus
14703,0.0,104.21251509054326,329,7.5,University of Massachusetts at Amherst
14704,0.0,104.21251509054326,326,9.75,"University of California, San Diego"
14705,0.0,104.21251509054326,330,8.75,University of Wisconsin - Madison
14706,0.0,104.21251509054326,329,9.75,Cornell College
14707,0.0,104.21251509054326,318,8.75,University of Wisconsin - Madison
14708,0.0,104.21251509054326,328,10.0,University of Massachusetts at Amherst
14709,0.0,104.21251509054326,312,7.75,Indiana University at Bloomington
14710,0.0,104.21251509054326,332,9.25,Carnegie Mellon University
14711,0.0,104.21251509054326,330,7.5,University of Cincinnati
14712,0.0,104.21251509054326,322,9.75,University of Southern California
14713,0.0,104.21251509054326,322,9.75,North Carolina State University
14714,0.0,104.21251509054326,332,9.75,Carnegie Mellon University
14715,0.0,104.21251509054326,319,9.0,University of Texas at Dallas
14716,0.0,104.21251509054326,319,9.0,University of Southern California
14717,0.0,104.21251509054326,325,8.75,Carnegie Mellon University
14718,0.0,104.21251509054326,315,9.5,"University of California, Irvine"
14719,0.0,104.21251509054326,323,9.5,University of Michigan - Ann Arbor
14720,0.0,104.21251509054326,330,9.200000000000001,University of Texas at Austin
14721,0.0,104.21251509054326,310,8.75,Indiana University at Bloomington
14722,0.0,104.21251509054326,328,8.75,Northeastern University
14723,0.0,104.21251509054326,312,7.5,University of Minnesota - Twin Cities Campus
14724,0.0,104.21251509054326,327,10.0,Columbia University
14725,0.0,104.21251509054326,327,8.5,Carnegie Mellon University
14726,0.0,104.21251509054326,311,9.25,University of Southern California
14727,0.0,104.21251509054326,317,10.0,State University of New York at Stony Brook
14728,0.0,104.21251509054326,321,9.0,"University of California, Irvine"
14729,0.0,104.21251509054326,324,9.5,University of Michigan - Ann Arbor
14730,0.0,104.21251509054326,324,9.5,University of Texas at Austin
14731,0.0,104.21251509054326,325,8.0,Texas A&M International University
14732,0.0,104.21251509054326,323,10.0,University of Michigan - Ann Arbor
14733,0.0,104.21251509054326,331,9.75,University of Texas at Austin
14734,0.0,104.21251509054326,336,9.0,"University of California, San Diego"
14735,0.0,104.21251509054326,331,9.25,Columbia University
14736,0.0,104.21251509054326,323,8.5,Columbia University
14737,0.0,104.21251509054326,328,9.75,"University of California, San Diego"
14738,0.0,104.21251509054326,327,9.5,"University of California, Irvine"
14739,0.0,104.21251509054326,329,10.0,University of Texas at Austin
14740,0.0,104.21251509054326,340,8.0,University of Maryland at College Park
14741,0.0,104.21251509054326,331,10.0,University of Texas at Austin
14742,0.0,104.21251509054326,337,10.0,University of Texas at Austin
14743,0.0,104.21251509054326,328,9.5,University of Texas at Austin
14744,0.0,104.21251509054326,327,9.75,University of Michigan - Ann Arbor
14745,0.0,104.21251509054326,327,8.0,University of Massachusetts at Amherst
14746,0.0,104.21251509054326,334,9.0,"University of California, San Diego"
14747,0.0,104.21251509054326,310,9.0,University of Illinois at Chicago
14748,0.0,104.21251509054326,321,9.75,University of Colorado at Boulder
14749,0.0,104.21251509054326,327,8.0,Texas A&M International University
14750,0.0,104.21251509054326,332,9.75,University of Pennsylvania
14751,0.0,104.21251509054326,320,9.25,"University of California, Los Angeles"
14752,0.0,104.21251509054326,331,9.5,"University of California, Los Angeles"
14753,0.0,104.21251509054326,323,9.75,University of Southern California
14754,0.0,104.21251509054326,330,10.0,"University of California, Los Angeles"
14755,0.0,104.21251509054326,329,9.75,"University of California, Los Angeles"
14756,0.0,104.21251509054326,326,8.75,University of Illinois at Urbana-Champaign
14757,0.0,104.21251509054326,327,10.0,University of Illinois at Urbana-Champaign
14758,0.0,104.21251509054326,321,8.75,State University of New York at Buffalo
14759,0.0,104.21251509054326,327,8.0,State University of New York at Buffalo
14760,0.0,104.21251509054326,320,8.75,State University of New York at Buffalo
14761,0.0,104.21251509054326,326,8.25,State University of New York at Buffalo
14762,0.0,104.21251509054326,314,8.75,University of Illinois at Chicago
14763,0.0,104.21251509054326,321,9.0,University of Southern California
14764,0.0,104.21251509054326,318,9.5,University of Massachusetts at Amherst
14765,0.0,104.21251509054326,318,9.5,University of Massachusetts at Amherst
14766,0.0,104.21251509054326,321,8.75,Clemson University
14767,0.0,104.21251509054326,324,8.5,Carnegie Mellon University
14768,0.0,104.21251509054326,324,9.5,University of Illinois at Urbana-Champaign
14769,0.0,104.21251509054326,325,10.0,University of Massachusetts at Amherst
14770,0.0,104.21251509054326,325,10.0,University of Colorado at Boulder
14771,0.0,104.21251509054326,327,8.75,State University of New York at Stony Brook
14772,0.0,104.21251509054326,326,9.75,University of Massachusetts at Amherst
14773,0.0,104.21251509054326,316,9.25,Columbia University
14774,0.0,104.21251509054326,328,8.65,University of Minnesota - Twin Cities Campus
14775,0.0,104.21251509054326,331,9.25,University of Massachusetts at Amherst
14776,0.0,104.21251509054326,323,9.25,University of Massachusetts at Amherst
14777,0.0,104.21251509054326,322,9.75,Columbia University
14778,0.0,104.21251509054326,326,9.25,Columbia University
14779,0.0,104.21251509054326,310,8.25,University of Southern California
14780,0.0,104.21251509054326,330,10.0,"University of California, San Diego"
14781,0.0,104.21251509054326,321,9.0,Carnegie Mellon University
14782,0.0,104.21251509054326,323,8.75,University of Massachusetts at Amherst
14783,0.0,104.21251509054326,332,9.25,"University of California, San Diego"
14784,0.0,104.21251509054326,324,8.0,Carnegie Mellon University
14785,0.0,104.21251509054326,337,9.75,University of Michigan - Ann Arbor
14786,0.0,104.21251509054326,319,7.75,State University of New York at Stony Brook
14787,0.0,104.21251509054326,315,7.5,Indiana University at Bloomington
14788,0.0,104.21251509054326,329,10.0,"University of California, San Diego"
14789,0.0,104.21251509054326,330,9.25,Cornell College
14790,0.0,104.21251509054326,317,9.5,State University of New York at Stony Brook
14791,0.0,104.21251509054326,317,9.0,Carnegie Mellon University
14792,0.0,104.21251509054326,326,8.75,State University of New York at Stony Brook
14793,0.0,104.21251509054326,331,10.0,University of Michigan - Ann Arbor
14794,0.0,104.21251509054326,328,9.75,University of Michigan - Ann Arbor
14795,0.0,104.21251509054326,329,9.350000000000001,University of Michigan - Ann Arbor
14796,0.0,104.21251509054326,320,9.5,State University of New York at Stony Brook
14797,0.0,104.21251509054326,315,9.5,State University of New York at Buffalo
14798,0.0,104.21251509054326,317,8.25,University of Arizona
14799,0.0,104.21251509054326,331,8.75,Carnegie Mellon University
14800,0.0,104.21251509054326,317,9.5,George Mason University
14801,0.0,104.21251509054326,323,9.5,University of Texas at Austin
14802,0.0,104.21251509054326,328,8.25,State University of New York at Buffalo
14803,0.0,104.21251509054326,312,8.75,University of Illinois at Chicago
14804,0.0,104.21251509054326,322,8.75,University of Texas at Austin
14805,0.0,104.21251509054326,329,10.0,Columbia University
14806,0.0,104.21251509054326,318,8.0,University of Texas at Dallas
14807,0.0,104.21251509054326,333,9.0,University of Massachusetts at Amherst
14808,0.0,104.21251509054326,299,9.5,University of Illinois at Urbana-Champaign
14809,0.0,104.21251509054326,333,3.975,Carnegie Mellon University
14810,0.0,104.21251509054326,326,8.75,Carnegie Mellon University
14811,0.0,104.21251509054326,316,8.25,Indiana University at Bloomington
14812,0.0,104.21251509054326,318,9.75,University of Arizona
14813,0.0,104.21251509054326,335,9.25,"University of California, Irvine"
14814,0.0,104.21251509054326,330,9.0,University of Massachusetts at Amherst
14815,0.0,104.21251509054326,334,9.25,University of Massachusetts at Amherst
14816,0.0,104.21251509054326,318,9.25,Carnegie Mellon University
14817,0.0,104.21251509054326,340,10.0,Carnegie Mellon University
14818,0.0,104.21251509054326,335,9.75,Carnegie Mellon University
14819,0.0,104.21251509054326,329,9.350000000000001,Carnegie Mellon University
14820,0.0,104.21251509054326,329,9.75,Carnegie Mellon University
14821,0.0,104.21251509054326,333,9.75,Carnegie Mellon University
14822,0.0,104.21251509054326,332,8.25,University of Massachusetts at Amherst
14823,0.0,104.21251509054326,310,8.5,University of Texas at Arlington
14824,0.0,104.21251509054326,321,10.0,University of Utah
14825,0.0,104.21251509054326,319,8.5,University of Illinois at Chicago
14826,0.0,104.21251509054326,328,9.5,University of Texas at Austin
14827,0.0,104.21251509054326,317,8.75,University of Texas at Dallas
14828,0.0,104.21251509054326,327,8.75,North Carolina State University
14829,0.0,104.21251509054326,332,9.5,Carnegie Mellon University
14830,0.0,104.21251509054326,323,9.25,University of Southern California
14831,0.0,104.21251509054326,328,9.5,University of Southern California
14832,0.0,104.21251509054326,318,9.75,University of Utah
14833,0.0,104.21251509054326,338,8.75,University of Utah
14834,0.0,104.21251509054326,331,9.5,University of Southern California
14835,0.0,104.21251509054326,328,9.5,"University of California, San Diego"
14836,0.0,104.21251509054326,319,7.5,North Carolina State University
14837,0.0,104.21251509054326,313,9.0,North Carolina State University
14838,0.0,104.21251509054326,317,9.25,North Carolina State University
14839,0.0,104.21251509054326,333,9.0,North Carolina State University
14840,0.0,104.21251509054326,335,9.25,"University of California, San Diego"
14841,0.0,104.21251509054326,329,9.75,University of Maryland at College Park
14842,0.0,104.21251509054326,312,8.75,University of Texas at Dallas
14843,0.0,104.21251509054326,317,9.5,"University of California, San Diego"
14844,0.0,104.21251509054326,319,8.75,University of Illinois at Chicago
14845,0.0,104.21251509054326,327,9.0,University of Wisconsin - Madison
14846,0.0,104.21251509054326,324,9.25,University of Texas at Dallas
14847,0.0,104.21251509054326,325,9.0,University of Illinois at Urbana-Champaign
14848,0.0,104.21251509054326,329,9.350000000000001,University of Illinois at Urbana-Champaign
14849,0.0,104.21251509054326,329,9.0,University of Illinois at Urbana-Champaign
14850,0.0,104.21251509054326,338,10.0,University of Illinois at Urbana-Champaign
14851,0.0,104.21251509054326,338,10.0,University of Wisconsin - Madison
14852,0.0,104.21251509054326,332,9.75,University of Wisconsin - Madison
14853,0.0,104.21251509054326,337,9.75,University of Wisconsin - Madison
14854,0.0,104.21251509054326,330,10.0,University of Wisconsin - Madison
14855,0.0,104.21251509054326,328,9.75,University of Wisconsin - Madison
14856,0.0,104.21251509054326,329,8.5,Cornell College
14857,0.0,104.21251509054326,325,9.0,University of Illinois at Chicago
14858,0.0,104.21251509054326,332,9.75,University of Illinois at Urbana-Champaign
14859,0.0,104.21251509054326,327,10.0,University of Illinois at Urbana-Champaign
14860,0.0,104.21251509054326,328,9.75,University of Illinois at Urbana-Champaign
14861,0.0,104.21251509054326,330,8.75,University of Illinois at Chicago
14862,0.0,104.21251509054326,326,9.25,Arizona State University
14863,0.0,104.21251509054326,325,9.75,Carnegie Mellon University
14864,0.0,104.21251509054326,328,9.75,Carnegie Mellon University
14865,0.0,104.21251509054326,328,9.75,University of Maryland at College Park
14866,0.0,104.21251509054326,326,9.5,University of Illinois at Urbana-Champaign
14867,0.0,104.21251509054326,329,9.5,Carnegie Mellon University
14868,0.0,104.21251509054326,334,10.0,Carnegie Mellon University
14869,0.0,104.21251509054326,322,8.8,Carnegie Mellon University
14870,0.0,104.21251509054326,326,9.0,University of Massachusetts at Amherst
14871,0.0,104.21251509054326,310,9.5,University of Southern California
14872,0.0,104.21251509054326,330,9.0,University of Southern California
14873,0.0,104.21251509054326,313,9.275,North Carolina State University
14874,0.0,104.21251509054326,328,9.75,University of Southern California
14875,0.0,104.21251509054326,330,10.0,Carnegie Mellon University
14876,0.0,104.21251509054326,322,9.5,Carnegie Mellon University
14877,0.0,104.21251509054326,334,9.75,Carnegie Mellon University
14878,0.0,104.21251509054326,329,9.75,University of Southern California
14879,0.0,104.21251509054326,332,9.75,University of Southern California
14880,0.0,104.21251509054326,318,8.5,"University of California, Irvine"
14881,0.0,104.21251509054326,322,9.5,University of Texas at Austin
14882,0.0,104.21251509054326,326,9.25,University of Southern California
14883,0.0,104.21251509054326,319,9.5,University of Minnesota - Twin Cities Campus
14884,0.0,104.21251509054326,319,9.5,University of Illinois at Urbana-Champaign
14885,0.0,104.21251509054326,326,9.75,University of Southern California
14886,0.0,104.21251509054326,326,9.75,University of Pennsylvania
14887,0.0,104.21251509054326,321,9.75,University of Pennsylvania
14888,0.0,104.21251509054326,330,9.75,University of Texas at Austin
14889,0.0,104.21251509054326,324,10.0,University of Minnesota - Twin Cities Campus
14890,0.0,104.21251509054326,324,9.75,University of Texas at Dallas
14891,0.0,104.21251509054326,326,8.75,University of Southern California
14892,0.0,104.21251509054326,326,8.5,University of Texas at Dallas
14893,0.0,104.21251509054326,334,9.5,Columbia University
14894,0.0,104.21251509054326,329,9.25,University of Massachusetts at Amherst
14895,0.0,104.21251509054326,334,9.5,New York University
14896,0.0,104.21251509054326,326,9.0,University of Southern California
14897,0.0,104.21251509054326,320,10.0,Carnegie Mellon University
14898,0.0,104.21251509054326,322,8.25,University of Massachusetts at Amherst
14899,0.0,104.21251509054326,321,9.75,New York University
14900,0.0,104.21251509054326,334,9.5,University of Southern California
14901,0.0,104.21251509054326,324,9.0,University of Texas at Dallas
14902,0.0,104.21251509054326,321,8.75,University of Southern California
14903,0.0,104.21251509054326,321,8.75,University of Massachusetts at Amherst
14904,0.0,104.21251509054326,327,9.25,University of Southern California
14905,0.0,104.21251509054326,329,8.75,University of Southern California
14906,0.0,104.21251509054326,327,9.25,University of Southern California
14907,0.0,104.21251509054326,319,9.5,University of Massachusetts at Amherst
14908,0.0,104.21251509054326,320,7.5,University of Maryland at College Park
14909,0.0,104.21251509054326,321,9.25,University of Massachusetts at Amherst
14910,0.0,104.21251509054326,317,9.0,University of Texas at Dallas
14911,0.0,104.21251509054326,317,9.0,University of Texas at Dallas
14912,0.0,104.21251509054326,310,7.5,University of Texas at Dallas
14913,0.0,104.21251509054326,314,8.5,University of North Carolina at Charlotte
14914,0.0,104.21251509054326,329,10.0,University of Washington
14915,0.0,104.21251509054326,312,8.75,University of Texas at Dallas
14916,0.0,104.21251509054326,313,9.75,University of Southern California
14917,0.0,104.21251509054326,312,8.75,University of Washington
14918,0.0,104.21251509054326,317,8.75,University of Southern California
14919,0.0,104.21251509054326,317,8.5,"University of California, San Diego"
14920,0.0,104.21251509054326,333,9.5,"University of California, Irvine"
14921,0.0,104.21251509054326,307,8.75,University of Texas at Dallas
14922,0.0,104.21251509054326,320,7.25,State University of New York at Buffalo
14923,0.0,104.21251509054326,329,9.0,"University of California, Irvine"
14924,0.0,104.21251509054326,316,8.25,University of Texas at Dallas
14925,0.0,104.21251509054326,309,8.75,University of Southern California
14926,0.0,104.21251509054326,316,4.4,University of Southern California
14927,0.0,104.21251509054326,322,9.75,University of Southern California
14928,0.0,104.21251509054326,326,9.25,University of Minnesota - Twin Cities Campus
14929,0.0,104.21251509054326,321,9.0,Indiana University at Bloomington
14930,0.0,104.21251509054326,316,10.0,University of Florida
14931,0.0,104.21251509054326,327,8.0,University of Utah
14932,0.0,104.21251509054326,317,9.25,University of Minnesota - Twin Cities Campus
14933,0.0,104.21251509054326,334,8.5,Texas A&M International University
14934,0.0,104.21251509054326,320,8.5,Columbia University
14935,0.0,104.21251509054326,323,7.75,North Carolina State University
14936,0.0,104.21251509054326,324,9.5,University of Michigan - Ann Arbor
14937,0.0,104.21251509054326,323,9.25,University of Southern California
14938,0.0,104.21251509054326,314,8.5,"University of California, San Diego"
14939,0.0,104.21251509054326,310,9.0,University of Southern California
14940,0.0,104.21251509054326,310,7.5,University of Texas at Arlington
14941,0.0,104.21251509054326,318,9.0,University of Southern California
14942,0.0,104.21251509054326,338,9.0,Columbia University
14943,0.0,104.21251509054326,330,9.0,North Carolina State University
14944,0.0,104.21251509054326,314,8.25,University of Texas at Dallas
14945,0.0,104.21251509054326,319,9.125,Ohio State University - Lima
14946,0.0,104.21251509054326,321,8.75,University of Pennsylvania
14947,0.0,104.21251509054326,316,9.5,University of Florida
14948,0.0,104.21251509054326,325,9.75,University of Pennsylvania
14949,0.0,104.21251509054326,329,8.5,"University of California, San Diego"
14950,0.0,104.21251509054326,317,9.25,University of Pennsylvania
14951,0.0,104.21251509054326,327,8.875,University of Minnesota - Twin Cities Campus
14952,0.0,104.21251509054326,322,9.25,University of Cincinnati
14953,0.0,104.21251509054326,316,8.0,Indiana University at Bloomington
14954,0.0,104.21251509054326,322,9.25,University of Florida
14955,0.0,104.21251509054326,327,8.25,Indiana University at Bloomington
14956,0.0,104.21251509054326,329,9.25,Arizona State University
14957,0.0,104.21251509054326,323,9.5,University of Massachusetts at Amherst
14958,0.0,104.21251509054326,319,8.5,University of Southern California
14959,0.0,104.21251509054326,320,9.0,Texas A&M International University
14960,0.0,104.21251509054326,318,7.8500000000000005,"University of California, Irvine"
14961,0.0,104.21251509054326,315,9.75,University of Utah
14962,0.0,104.21251509054326,323,7.5,University of North Carolina at Charlotte
14963,0.0,104.21251509054326,330,9.75,"University of California, San Diego"
14964,0.0,104.21251509054326,306,8.75,"University of California, Los Angeles"
14965,0.0,104.21251509054326,339,6.0,State University of New York at Buffalo
14966,0.0,104.21251509054326,306,8.75,"University of California, Los Angeles"
14967,0.0,104.21251509054326,323,10.0,Carnegie Mellon University
14968,0.0,104.21251509054326,340,9.0,University of Texas at Austin
14969,0.0,104.21251509054326,318,8.25,University of Southern California
14970,0.0,104.21251509054326,320,9.75,Columbia University
14971,0.0,104.21251509054326,324,10.0,"University of California, San Diego"
14972,0.0,104.21251509054326,334,9.75,Cornell College
14973,0.0,104.21251509054326,320,7.75,Syracuse University
14974,0.0,104.21251509054326,335,8.0,Carnegie Mellon University
14975,0.0,104.21251509054326,316,8.725000000000001,Carnegie Mellon University
14976,0.0,104.21251509054326,333,9.5,University of Massachusetts at Amherst
14977,0.0,104.21251509054326,324,8.0,New York University
14978,0.0,104.21251509054326,316,9.5,University of Florida
14979,0.0,104.21251509054326,325,9.0,Columbia University
14980,0.0,104.21251509054326,335,8.5,University of Wisconsin - Madison
14981,0.0,104.21251509054326,320,8.25,Texas A&M International University
14982,0.0,104.21251509054326,329,9.5,University of Texas at Austin
14983,0.0,104.21251509054326,321,9.25,Indiana University at Bloomington
14984,0.0,104.21251509054326,329,9.0,"University of California, Los Angeles"
14985,0.0,104.21251509054326,336,9.75,University of Texas at Austin
14986,0.0,104.21251509054326,328,8.75,Columbia University
14987,0.0,104.21251509054326,319,8.0,University of Southern California
14988,0.0,104.21251509054326,319,8.75,New York University
14989,0.0,104.21251509054326,315,8.75,State University of New York at Buffalo
14990,0.0,104.21251509054326,316,9.5,University of Wisconsin - Madison
14991,0.0,104.21251509054326,320,10.0,University of Texas at Austin
14992,0.0,104.21251509054326,339,10.0,University of Texas at Austin
14993,0.0,104.21251509054326,335,9.5,University of Minnesota - Twin Cities Campus
14994,0.0,104.21251509054326,316,10.0,University of Minnesota - Twin Cities Campus
14995,0.0,104.21251509054326,321,7.5,University of Michigan - Ann Arbor
14996,0.0,104.21251509054326,325,9.5,Carnegie Mellon University
14997,0.0,104.21251509054326,325,9.5,University of Colorado at Boulder
14998,0.0,104.21251509054326,323,9.75,Carnegie Mellon University
14999,0.0,104.21251509054326,322,9.75,Carnegie Mellon University
15000,0.0,104.21251509054326,325,8.0,Texas A&M International University
15001,0.0,104.21251509054326,330,9.25,Texas A&M International University
15002,0.0,104.21251509054326,325,9.75,Texas A&M International University
15003,0.0,104.21251509054326,307,8.75,University of North Carolina at Charlotte
15004,0.0,104.21251509054326,320,9.5,University of Texas at Austin
15005,0.0,104.21251509054326,319,8.0,State University of New York at Buffalo
15006,0.0,104.21251509054326,311,9.25,University of Cincinnati
15007,0.0,104.21251509054326,331,9.25,University of Cincinnati
15008,0.0,104.21251509054326,320,7.5,University of Utah
15009,0.0,104.21251509054326,319,9.5,University of Southern California
15010,0.0,104.21251509054326,317,9.25,University of Cincinnati
15011,0.0,104.21251509054326,317,9.125,University of Texas at Dallas
15012,0.0,104.21251509054326,331,10.0,University of Illinois at Urbana-Champaign
15013,0.0,104.21251509054326,326,9.5,"University of California, San Diego"
15014,0.0,104.21251509054326,332,9.0,University of Michigan - Ann Arbor
15015,0.0,104.21251509054326,332,9.0,"University of California, Los Angeles"
15016,0.0,104.21251509054326,321,8.0,State University of New York at Stony Brook
15017,0.0,104.21251509054326,324,8.4,"University of California, Irvine"
15018,0.0,104.21251509054326,322,9.75,University of Southern California
15019,0.0,104.21251509054326,322,8.75,Columbia University
15020,0.0,104.21251509054326,330,8.75,"University of California, Los Angeles"
15021,0.0,104.21251509054326,338,9.5,New York University
15022,0.0,104.21251509054326,315,8.4,Arizona State University
15023,0.0,104.21251509054326,330,8.75,University of Michigan - Ann Arbor
15024,0.0,104.21251509054326,323,10.0,University of Texas at Austin
15025,0.0,104.21251509054326,322,9.25,University of Michigan - Ann Arbor
15026,0.0,104.21251509054326,334,8.25,University of Michigan - Ann Arbor
15027,0.0,104.21251509054326,323,9.5,University of Michigan - Ann Arbor
15028,0.0,104.21251509054326,313,9.5,State University of New York at Stony Brook
15029,0.0,104.21251509054326,327,8.75,Carnegie Mellon University
15030,0.0,104.21251509054326,305,9.0,Indiana University at Bloomington
15031,0.0,104.21251509054326,317,9.25,University of Southern California
15032,0.0,104.21251509054326,325,7.5,University of Minnesota - Twin Cities Campus
15033,0.0,104.21251509054326,316,9.0,University of Massachusetts at Amherst
15034,0.0,104.21251509054326,316,9.25,"University of California, San Diego"
15035,0.0,104.21251509054326,316,10.0,University of Arizona
15036,0.0,104.21251509054326,322,8.75,University of Illinois at Urbana-Champaign
15037,0.0,104.21251509054326,336,10.0,University of Illinois at Urbana-Champaign
15038,0.0,104.21251509054326,326,9.75,University of Massachusetts at Amherst
15039,0.0,104.21251509054326,337,9.25,Carnegie Mellon University
15040,0.0,104.21251509054326,323,9.0,University of Pennsylvania
15041,0.0,104.21251509054326,322,9.5,University of Pennsylvania
15042,0.0,104.21251509054326,325,9.5,North Carolina State University
15043,0.0,104.21251509054326,338,9.5,New York University
15044,0.0,104.21251509054326,333,9.25,New York University
15045,0.0,104.21251509054326,328,9.75,Columbia University
15046,0.0,104.21251509054326,329,9.5,New York University
15047,0.0,104.21251509054326,331,9.0,New York University
15048,0.0,104.21251509054326,330,8.75,Carnegie Mellon University
15049,0.0,104.21251509054326,324,10.0,State University of New York at Stony Brook
15050,0.0,104.21251509054326,318,7.75,University of Colorado at Boulder
15051,0.0,104.21251509054326,335,10.0,New York University
15052,0.0,104.21251509054326,314,8.25,University of Texas at Dallas
15053,0.0,104.21251509054326,314,8.25,University of Colorado at Boulder
15054,0.0,104.21251509054326,316,9.5,State University of New York at Buffalo
15055,0.0,104.21251509054326,316,9.5,University of Texas at Dallas
15056,0.0,104.21251509054326,324,9.75,Columbia University
15057,0.0,104.21251509054326,328,9.75,Carnegie Mellon University
15058,0.0,104.21251509054326,334,8.75,University of Colorado at Boulder
15059,0.0,104.21251509054326,319,9.125,University of Colorado at Boulder
15060,0.0,104.21251509054326,334,9.5,University of Southern California
15061,0.0,104.21251509054326,325,9.0,"University of California, San Diego"
15062,0.0,104.21251509054326,323,9.25,University of Massachusetts at Amherst
15063,0.0,104.21251509054326,315,9.0,North Carolina State University
15064,0.0,104.21251509054326,315,9.0,University of Southern California
15065,0.0,104.21251509054326,319,9.125,North Carolina State University
15066,0.0,104.21251509054326,320,8.0,Northeastern University
15067,0.0,104.21251509054326,320,8.0,State University of New York at Buffalo
15068,0.0,104.21251509054326,326,9.25,North Carolina State University
15069,0.0,104.21251509054326,323,9.5,University of Massachusetts at Amherst
15070,0.0,104.21251509054326,316,8.0,North Carolina State University
15071,0.0,104.21251509054326,317,9.75,University of Massachusetts at Amherst
15072,0.0,104.21251509054326,328,9.75,University of Massachusetts at Amherst
15073,0.0,104.21251509054326,315,9.0,University of Massachusetts at Amherst
15074,0.0,104.21251509054326,321,9.5,North Carolina State University
15075,0.0,104.21251509054326,324,9.5,State University of New York at Stony Brook
15076,0.0,104.21251509054326,330,10.0,Carnegie Mellon University
15077,0.0,104.21251509054326,315,9.0,State University of New York at Stony Brook
15078,0.0,104.21251509054326,318,10.0,Carnegie Mellon University
15079,0.0,104.21251509054326,318,10.0,University of Michigan - Ann Arbor
15080,0.0,104.21251509054326,317,8.5,University of Southern California
15081,0.0,104.21251509054326,314,9.25,George Mason University
15082,0.0,104.21251509054326,328,8.75,State University of New York at Stony Brook
15083,0.0,104.21251509054326,325,9.5,University of Arizona
15084,0.0,104.21251509054326,332,10.0,North Carolina State University
15085,0.0,104.21251509054326,312,8.875,State University of New York at Stony Brook
15086,0.0,104.21251509054326,314,8.25,North Carolina State University
15087,0.0,104.21251509054326,324,9.0,State University of New York at Stony Brook
15088,0.0,104.21251509054326,313,8.75,Northeastern University
15089,0.0,104.21251509054326,316,9.0,State University of New York at Stony Brook
15090,0.0,104.21251509054326,329,9.5,University of Maryland at College Park
15091,0.0,104.21251509054326,323,9.25,State University of New York at Stony Brook
15092,0.0,104.21251509054326,319,8.75,State University of New York at Stony Brook
15093,0.0,104.21251509054326,315,9.25,University of Florida
15094,0.0,104.21251509054326,334,9.5,Carnegie Mellon University
15095,0.0,104.21251509054326,324,9.0,"University of California, Los Angeles"
15096,0.0,104.21251509054326,323,9.5,University of Maryland at College Park
15097,0.0,104.21251509054326,323,9.5,"University of California, Los Angeles"
15098,0.0,104.21251509054326,327,9.25,University of Utah
15099,0.0,104.21251509054326,325,9.275,University of Utah
15100,0.0,104.21251509054326,333,8.25,University of Utah
15101,0.0,104.21251509054326,327,8.75,University of Illinois at Urbana-Champaign
15102,0.0,104.21251509054326,322,7.75,Arizona State University
15103,0.0,104.21251509054326,323,9.75,"University of California, San Diego"
15104,0.0,104.21251509054326,325,9.0,University of Illinois at Urbana-Champaign
15105,0.0,104.21251509054326,316,8.5,University of Illinois at Chicago
15106,0.0,104.21251509054326,317,7.5,University of Massachusetts at Amherst
15107,0.0,104.21251509054326,316,9.25,"University of California, Los Angeles"
15108,0.0,104.21251509054326,312,8.75,University of Southern California
15109,0.0,104.21251509054326,318,9.75,University of Southern California
15110,0.0,104.21251509054326,331,9.5,"University of California, San Diego"
15111,0.0,104.21251509054326,305,8.5,Indiana University at Bloomington
15112,0.0,104.21251509054326,333,9.0,Carnegie Mellon University
15113,0.0,104.21251509054326,336,9.0,Carnegie Mellon University
15114,0.0,104.21251509054326,339,10.0,Carnegie Mellon University
15115,0.0,104.21251509054326,332,10.0,Carnegie Mellon University
15116,0.0,104.21251509054326,334,9.75,"University of California, San Diego"
15117,0.0,104.21251509054326,327,10.0,"University of California, San Diego"
15118,0.0,104.21251509054326,321,9.0,"University of California, San Diego"
15119,0.0,104.21251509054326,334,9.75,"University of California, San Diego"
15120,0.0,104.21251509054326,336,9.0,"University of California, San Diego"
15121,0.0,104.21251509054326,327,10.0,"University of California, San Diego"
15122,0.0,104.21251509054326,323,8.25,New York University
15123,0.0,104.21251509054326,323,8.25,Arizona State University
15124,0.0,104.21251509054326,327,9.75,"University of California, San Diego"
15125,0.0,104.21251509054326,316,8.25,University of Cincinnati
15126,0.0,104.21251509054326,315,9.5,"University of California, San Diego"
15127,0.0,104.21251509054326,323,8.5,"University of California, Irvine"
